touch_id,email,customer_id,channel,campaign_id,touched_at
MT-08045,user574@example.com,574,email,cmp-00045,2024-05-09
MT-08046,user575@example.com,575,ads,cmp-00046,2024-05-10
MT-08047,user576@example.com,576,social,cmp-00047,2024-05-11
MT-08048,user577@example.com,577,partner,cmp-00048,2024-05-12
MT-08049,user578@example.com,578,email,cmp-00049,2024-05-13
MT-08050,user579@example.com,579,ads,cmp-00050,2024-05-14
MT-08051,user580@example.com,580,social,cmp-00051,2024-05-15
MT-08052,user581@example.com,581,partner,cmp-00052,2024-05-16
MT-08053,user582@example.com,582,email,cmp-00053,2024-05-17
MT-08054,user583@example.com,583,ads,cmp-00054,2024-05-18
MT-08055,user584@example.com,584,social,cmp-00055,2024-05-19
MT-08056,user585@example.com,585,partner,cmp-00056,2024-05-20
MT-08057,user586@example.com,586,email,cmp-00057,2024-05-21
MT-08058,user587@example.com,587,ads,cmp-00058,2024-05-22
MT-08059,user588@example.com,588,social,cmp-00059,2024-05-23
MT-08060,user589@example.com,589,partner,cmp-00060,2024-05-24
MT-08061,user590@example.com,590,email,cmp-00061,2024-05-25
MT-08062,user591@example.com,591,ads,cmp-00062,2024-05-26
MT-08063,user592@example.com,592,social,cmp-00063,2024-05-27
MT-08064,user593@example.com,593,partner,cmp-00064,2024-05-28
MT-08065,user594@example.com,594,email,cmp-00065,2024-05-01
MT-08066,user595@example.com,595,ads,cmp-00066,2024-05-02
MT-08067,user596@example.com,596,social,cmp-00067,2024-05-03
MT-08068,user597@example.com,597,partner,cmp-00068,2024-05-04
MT-08069,user598@example.com,598,email,cmp-00069,2024-05-05
MT-08070,user599@example.com,599,ads,cmp-00070,2024-05-06
MT-08071,grace@example.com,600,social,cmp-00071,2024-05-07
MT-08072,user601@example.com,601,partner,cmp-00072,2024-05-08
MT-08073,user602@example.com,602,email,cmp-00073,2024-05-09
MT-08074,user603@example.com,603,ads,cmp-00074,2024-05-10
MT-08075,user604@example.com,604,social,cmp-00075,2024-05-11
MT-08076,user605@example.com,605,partner,cmp-00076,2024-05-12
MT-08077,user606@example.com,606,email,cmp-00077,2024-05-13
MT-08078,user607@example.com,607,ads,cmp-00078,2024-05-14
MT-08079,user608@example.com,608,social,cmp-00079,2024-05-15
MT-08080,user609@example.com,609,partner,cmp-00080,2024-05-16
MT-08081,user610@example.com,610,email,cmp-00081,2024-05-17
MT-08082,user611@example.com,611,ads,cmp-00082,2024-05-18
MT-08083,user612@example.com,612,social,cmp-00083,2024-05-19
MT-08084,user613@example.com,613,partner,cmp-00084,2024-05-20
MT-08085,user614@example.com,614,email,cmp-00085,2024-05-21
MT-08086,user615@example.com,615,ads,cmp-00086,2024-05-22
MT-08087,user616@example.com,616,social,cmp-00087,2024-05-23
MT-08088,user617@example.com,617,partner,cmp-00088,2024-05-24
MT-08089,user618@example.com,618,email,cmp-00089,2024-05-25
MT-08090,user619@example.com,619,ads,cmp-00090,2024-05-26
MT-08091,user620@example.com,620,social,cmp-00091,2024-05-27
MT-08092,user621@example.com,621,partner,cmp-00092,2024-05-28
MT-08093,user622@example.com,622,email,cmp-00093,2024-05-01
MT-08094,user623@example.com,623,ads,cmp-00094,2024-05-02
MT-08095,user624@example.com,624,social,cmp-00095,2024-05-03
MT-08096,user625@example.com,625,partner,cmp-00096,2024-05-04
MT-08097,user626@example.com,626,email,cmp-00097,2024-05-05
MT-08098,user627@example.com,627,ads,cmp-00098,2024-05-06
MT-08099,user628@example.com,628,social,cmp-00099,2024-05-07
MT-08100,user629@example.com,629,partner,cmp-00100,2024-05-08
MT-08101,user630@example.com,630,email,cmp-00101,2024-05-09
MT-08102,user631@example.com,631,ads,cmp-00102,2024-05-10
MT-08103,user632@example.com,632,social,cmp-00103,2024-05-11
MT-08104,user633@example.com,633,partner,cmp-00104,2024-05-12
MT-08105,user634@example.com,634,email,cmp-00105,2024-05-13
MT-08106,alan@example.com,635,ads,cmp-00106,2024-05-14
MT-08107,user636@example.com,636,social,cmp-00107,2024-05-15
MT-08108,user637@example.com,637,partner,cmp-00108,2024-05-16
MT-08109,user638@example.com,638,email,cmp-00109,2024-05-17
MT-08110,user639@example.com,639,ads,cmp-00110,2024-05-18
MT-08111,user640@example.com,640,social,cmp-00111,2024-05-19
MT-08112,user641@example.com,641,partner,cmp-00112,2024-05-20
MT-08113,user642@example.com,642,email,cmp-00113,2024-05-21
MT-08114,user643@example.com,643,ads,cmp-00114,2024-05-22
MT-08115,user644@example.com,644,social,cmp-00115,2024-05-23
MT-08116,user645@example.com,645,partner,cmp-00116,2024-05-24
MT-08117,user646@example.com,646,email,cmp-00117,2024-05-25
MT-08118,user647@example.com,647,ads,cmp-00118,2024-05-26
MT-08119,user648@example.com,648,social,cmp-00119,2024-05-27
MT-08120,ada@example.com,649,partner,cmp-00120,2024-05-28
MT-08121,user650@example.com,650,email,cmp-00121,2024-05-01
MT-08122,user651@example.com,651,ads,cmp-00122,2024-05-02
MT-08123,user652@example.com,652,social,cmp-00123,2024-05-03
MT-08124,user653@example.com,653,partner,cmp-00124,2024-05-04
MT-08125,user654@example.com,654,email,cmp-00125,2024-05-05
MT-08126,user655@example.com,655,ads,cmp-00126,2024-05-06
MT-08127,user656@example.com,656,social,cmp-00127,2024-05-07
MT-08128,user657@example.com,657,partner,cmp-00128,2024-05-08
MT-08129,user658@example.com,658,email,cmp-00129,2024-05-09
MT-08130,user659@example.com,659,ads,cmp-00130,2024-05-10
MT-08131,user660@example.com,660,social,cmp-00131,2024-05-11
MT-08132,user661@example.com,661,partner,cmp-00132,2024-05-12
MT-08133,user662@example.com,662,email,cmp-00133,2024-05-13
MT-08134,user663@example.com,663,ads,cmp-00134,2024-05-14
MT-08135,user664@example.com,664,social,cmp-00135,2024-05-15
MT-08136,user665@example.com,665,partner,cmp-00136,2024-05-16
MT-08137,user666@example.com,666,email,cmp-00137,2024-05-17
MT-08138,user667@example.com,667,ads,cmp-00138,2024-05-18
MT-08139,user668@example.com,668,social,cmp-00139,2024-05-19
MT-08140,user669@example.com,669,partner,cmp-00140,2024-05-20
MT-08141,user670@example.com,670,email,cmp-00141,2024-05-21
MT-08142,user671@example.com,671,ads,cmp-00142,2024-05-22
MT-08143,user672@example.com,672,social,cmp-00143,2024-05-23
MT-08144,user673@example.com,673,partner,cmp-00144,2024-05-24
MT-08145,user674@example.com,674,email,cmp-00145,2024-05-25
MT-08146,user675@example.com,675,ads,cmp-00146,2024-05-26
MT-08147,user676@example.com,676,social,cmp-00147,2024-05-27
MT-08148,user677@example.com,677,partner,cmp-00148,2024-05-28
MT-08149,user678@example.com,678,email,cmp-00149,2024-05-01
MT-08150,user679@example.com,679,ads,cmp-00150,2024-05-02
MT-08151,user680@example.com,680,social,cmp-00151,2024-05-03
MT-08152,user681@example.com,681,partner,cmp-00152,2024-05-04
MT-08153,user682@example.com,682,email,cmp-00153,2024-05-05
MT-08154,user683@example.com,683,ads,cmp-00154,2024-05-06
MT-08155,user684@example.com,684,social,cmp-00155,2024-05-07
MT-08156,user685@example.com,685,partner,cmp-00156,2024-05-08
MT-08157,user686@example.com,686,email,cmp-00157,2024-05-09
MT-08158,user687@example.com,687,ads,cmp-00158,2024-05-10
MT-08159,user688@example.com,688,social,cmp-00159,2024-05-11
MT-08160,grace@example.com,689,partner,cmp-00160,2024-05-12
MT-08161,user690@example.com,690,email,cmp-00161,2024-05-13
MT-08162,user691@example.com,691,ads,cmp-00162,2024-05-14
MT-08163,user692@example.com,692,social,cmp-00163,2024-05-15
MT-08164,user693@example.com,693,partner,cmp-00164,2024-05-16
MT-08165,user694@example.com,694,email,cmp-00165,2024-05-17
MT-08166,user695@example.com,695,ads,cmp-00166,2024-05-18
MT-08167,user696@example.com,696,social,cmp-00167,2024-05-19
MT-08168,user697@example.com,697,partner,cmp-00168,2024-05-20
MT-08169,user698@example.com,698,email,cmp-00169,2024-05-21
MT-08170,user699@example.com,699,ads,cmp-00170,2024-05-22
MT-08171,user700@example.com,700,social,cmp-00171,2024-05-23
MT-08172,user701@example.com,701,partner,cmp-00172,2024-05-24
MT-08173,user702@example.com,702,email,cmp-00173,2024-05-25
MT-08174,user703@example.com,703,ads,cmp-00174,2024-05-26
MT-08175,user704@example.com,704,social,cmp-00175,2024-05-27
MT-08176,user705@example.com,705,partner,cmp-00176,2024-05-28
MT-08177,user706@example.com,706,email,cmp-00177,2024-05-01
MT-08178,user707@example.com,707,ads,cmp-00178,2024-05-02
MT-08179,user708@example.com,708,social,cmp-00179,2024-05-03
MT-08180,user709@example.com,709,partner,cmp-00180,2024-05-04
MT-08181,user710@example.com,710,email,cmp-00181,2024-05-05
MT-08182,user711@example.com,711,ads,cmp-00182,2024-05-06
MT-08183,user712@example.com,712,social,cmp-00183,2024-05-07
MT-08184,user713@example.com,713,partner,cmp-00184,2024-05-08
MT-08185,user714@example.com,714,email,cmp-00185,2024-05-09
MT-08186,user715@example.com,715,ads,cmp-00186,2024-05-10
MT-08187,user716@example.com,716,social,cmp-00187,2024-05-11
MT-08188,user717@example.com,717,partner,cmp-00188,2024-05-12
MT-08189,alan@example.com,718,email,cmp-00189,2024-05-13
MT-08190,user719@example.com,719,ads,cmp-00190,2024-05-14
MT-08191,user720@example.com,720,social,cmp-00191,2024-05-15
MT-08192,user721@example.com,721,partner,cmp-00192,2024-05-16
MT-08193,user722@example.com,722,email,cmp-00193,2024-05-17
MT-08194,user723@example.com,723,ads,cmp-00194,2024-05-18
MT-08195,user724@example.com,724,social,cmp-00195,2024-05-19
MT-08196,user725@example.com,725,partner,cmp-00196,2024-05-20
MT-08197,user726@example.com,726,email,cmp-00197,2024-05-21
MT-08198,user727@example.com,727,ads,cmp-00198,2024-05-22
MT-08199,user728@example.com,728,social,cmp-00199,2024-05-23
MT-08200,user729@example.com,729,partner,cmp-00200,2024-05-24
MT-08201,user730@example.com,730,email,cmp-00201,2024-05-25
MT-08202,user731@example.com,731,ads,cmp-00202,2024-05-26
MT-08203,user732@example.com,732,social,cmp-00203,2024-05-27
MT-08204,user733@example.com,733,partner,cmp-00204,2024-05-28
MT-08205,user734@example.com,734,email,cmp-00205,2024-05-01
MT-08206,user735@example.com,735,ads,cmp-00206,2024-05-02
MT-08207,user736@example.com,736,social,cmp-00207,2024-05-03
MT-08208,user737@example.com,737,partner,cmp-00208,2024-05-04
MT-08209,user738@example.com,738,email,cmp-00209,2024-05-05
MT-08210,user739@example.com,739,ads,cmp-00210,2024-05-06
MT-08211,user740@example.com,740,social,cmp-00211,2024-05-07
MT-08212,user741@example.com,741,partner,cmp-00212,2024-05-08
MT-08213,user742@example.com,742,email,cmp-00213,2024-05-09
MT-08214,user743@example.com,743,ads,cmp-00214,2024-05-10
MT-08215,user744@example.com,744,social,cmp-00215,2024-05-11
MT-08216,user745@example.com,745,partner,cmp-00216,2024-05-12
MT-08217,ada@example.com,746,email,cmp-00217,2024-05-13
MT-08218,user747@example.com,747,ads,cmp-00218,2024-05-14
MT-08219,user748@example.com,748,social,cmp-00219,2024-05-15
MT-08220,user749@example.com,749,partner,cmp-00220,2024-05-16
MT-08221,user750@example.com,750,email,cmp-00221,2024-05-17
MT-08222,user751@example.com,751,ads,cmp-00222,2024-05-18
MT-08223,user752@example.com,752,social,cmp-00223,2024-05-19
MT-08224,user753@example.com,753,partner,cmp-00224,2024-05-20
MT-08225,user754@example.com,754,email,cmp-00225,2024-05-21
MT-08226,user755@example.com,755,ads,cmp-00226,2024-05-22
MT-08227,user756@example.com,756,social,cmp-00227,2024-05-23
MT-08228,user757@example.com,757,partner,cmp-00228,2024-05-24
MT-08229,user758@example.com,758,email,cmp-00229,2024-05-25
MT-08230,user759@example.com,759,ads,cmp-00230,2024-05-26
MT-08231,user760@example.com,760,social,cmp-00231,2024-05-27
MT-08232,user761@example.com,761,partner,cmp-00232,2024-05-28
MT-08233,user762@example.com,762,email,cmp-00233,2024-05-01
MT-08234,user763@example.com,763,ads,cmp-00234,2024-05-02
MT-08235,user764@example.com,764,social,cmp-00235,2024-05-03
MT-08236,user765@example.com,765,partner,cmp-00236,2024-05-04
MT-08237,user766@example.com,766,email,cmp-00237,2024-05-05
MT-08238,user767@example.com,767,ads,cmp-00238,2024-05-06
MT-08239,user768@example.com,768,social,cmp-00239,2024-05-07
MT-08240,user769@example.com,769,partner,cmp-00240,2024-05-08
MT-08241,user770@example.com,770,email,cmp-00241,2024-05-09
MT-08242,user771@example.com,771,ads,cmp-00242,2024-05-10
MT-08243,user772@example.com,772,social,cmp-00243,2024-05-11
MT-08244,user773@example.com,773,partner,cmp-00244,2024-05-12
MT-08245,user774@example.com,774,email,cmp-00245,2024-05-13
MT-08246,user775@example.com,775,ads,cmp-00246,2024-05-14
MT-08247,user776@example.com,776,social,cmp-00247,2024-05-15
MT-08248,user777@example.com,777,partner,cmp-00248,2024-05-16
MT-08249,grace@example.com,778,email,cmp-00249,2024-05-17
MT-08250,user779@example.com,779,ads,cmp-00250,2024-05-18
MT-08251,user780@example.com,780,social,cmp-00251,2024-05-19
MT-08252,user781@example.com,781,partner,cmp-00252,2024-05-20
MT-08253,user782@example.com,782,email,cmp-00253,2024-05-21
MT-08254,user783@example.com,783,ads,cmp-00254,2024-05-22
MT-08255,user784@example.com,784,social,cmp-00255,2024-05-23
MT-08256,user785@example.com,785,partner,cmp-00256,2024-05-24
MT-08257,user786@example.com,786,email,cmp-00257,2024-05-25
MT-08258,user787@example.com,787,ads,cmp-00258,2024-05-26
MT-08259,user788@example.com,788,social,cmp-00259,2024-05-27
MT-08260,user789@example.com,789,partner,cmp-00260,2024-05-28
MT-08261,user790@example.com,790,email,cmp-00261,2024-05-01
MT-08262,user791@example.com,791,ads,cmp-00262,2024-05-02
MT-08263,user792@example.com,792,social,cmp-00263,2024-05-03
MT-08264,user793@example.com,793,partner,cmp-00264,2024-05-04
MT-08265,user794@example.com,794,email,cmp-00265,2024-05-05
MT-08266,user795@example.com,795,ads,cmp-00266,2024-05-06
MT-08267,user796@example.com,796,social,cmp-00267,2024-05-07
MT-08268,user797@example.com,797,partner,cmp-00268,2024-05-08
MT-08269,user798@example.com,798,email,cmp-00269,2024-05-09
MT-08270,user799@example.com,799,ads,cmp-00270,2024-05-10
MT-08271,user800@example.com,800,social,cmp-00271,2024-05-11
MT-08272,alan@example.com,801,partner,cmp-00272,2024-05-12
MT-08273,user802@example.com,802,email,cmp-00273,2024-05-13
MT-08274,user803@example.com,803,ads,cmp-00274,2024-05-14
MT-08275,user804@example.com,804,social,cmp-00275,2024-05-15
MT-08276,user805@example.com,805,partner,cmp-00276,2024-05-16
MT-08277,user806@example.com,806,email,cmp-00277,2024-05-17
MT-08278,user807@example.com,807,ads,cmp-00278,2024-05-18
MT-08279,user808@example.com,808,social,cmp-00279,2024-05-19
MT-08280,user809@example.com,809,partner,cmp-00280,2024-05-20
MT-08281,user810@example.com,810,email,cmp-00281,2024-05-21
MT-08282,user811@example.com,811,ads,cmp-00282,2024-05-22
MT-08283,user812@example.com,812,social,cmp-00283,2024-05-23
MT-08284,user813@example.com,813,partner,cmp-00284,2024-05-24
MT-08285,user814@example.com,814,email,cmp-00285,2024-05-25
MT-08286,user815@example.com,815,ads,cmp-00286,2024-05-26
MT-08287,user816@example.com,816,social,cmp-00287,2024-05-27
MT-08288,user817@example.com,817,partner,cmp-00288,2024-05-28
MT-08289,user818@example.com,818,email,cmp-00289,2024-05-01
MT-08290,user819@example.com,819,ads,cmp-00290,2024-05-02
MT-08291,user820@example.com,820,social,cmp-00291,2024-05-03
MT-08292,user821@example.com,821,partner,cmp-00292,2024-05-04
MT-08293,user822@example.com,822,email,cmp-00293,2024-05-05
MT-08294,user823@example.com,823,ads,cmp-00294,2024-05-06
MT-08295,user824@example.com,824,social,cmp-00295,2024-05-07
MT-08296,user825@example.com,825,partner,cmp-00296,2024-05-08
MT-08297,user826@example.com,826,email,cmp-00297,2024-05-09
MT-08298,user827@example.com,827,ads,cmp-00298,2024-05-10
MT-08299,user828@example.com,828,social,cmp-00299,2024-05-11
MT-08300,user829@example.com,829,partner,cmp-00300,2024-05-12
MT-08301,user830@example.com,830,email,cmp-00301,2024-05-13
MT-08302,user831@example.com,831,ads,cmp-00302,2024-05-14
MT-08303,user832@example.com,832,social,cmp-00303,2024-05-15
MT-08304,user833@example.com,833,partner,cmp-00304,2024-05-16
MT-08305,user834@example.com,834,email,cmp-00305,2024-05-17
MT-08306,user835@example.com,835,ads,cmp-00306,2024-05-18
MT-08307,user836@example.com,836,social,cmp-00307,2024-05-19
MT-08308,user837@example.com,837,partner,cmp-00308,2024-05-20
MT-08309,user838@example.com,838,email,cmp-00309,2024-05-21
MT-08310,user839@example.com,839,ads,cmp-00310,2024-05-22
MT-08311,user840@example.com,840,social,cmp-00311,2024-05-23
MT-08312,user841@example.com,841,partner,cmp-00312,2024-05-24
MT-08313,user842@example.com,842,email,cmp-00313,2024-05-25
MT-08314,ada@example.com,843,ads,cmp-00314,2024-05-26
MT-08315,user844@example.com,844,social,cmp-00315,2024-05-27
MT-08316,user845@example.com,845,partner,cmp-00316,2024-05-28
MT-08317,user846@example.com,846,email,cmp-00317,2024-05-01
MT-08318,user847@example.com,847,ads,cmp-00318,2024-05-02
MT-08319,user848@example.com,848,social,cmp-00319,2024-05-03
MT-08320,user849@example.com,849,partner,cmp-00320,2024-05-04
MT-08321,user850@example.com,850,email,cmp-00321,2024-05-05
MT-08322,user851@example.com,851,ads,cmp-00322,2024-05-06
MT-08323,user852@example.com,852,social,cmp-00323,2024-05-07
MT-08324,user853@example.com,853,partner,cmp-00324,2024-05-08
MT-08325,user854@example.com,854,email,cmp-00325,2024-05-09
MT-08326,user855@example.com,855,ads,cmp-00326,2024-05-10
MT-08327,user856@example.com,856,social,cmp-00327,2024-05-11
MT-08328,user857@example.com,857,partner,cmp-00328,2024-05-12
MT-08329,user858@example.com,858,email,cmp-00329,2024-05-13
MT-08330,user859@example.com,859,ads,cmp-00330,2024-05-14
MT-08331,user860@example.com,860,social,cmp-00331,2024-05-15
MT-08332,user861@example.com,861,partner,cmp-00332,2024-05-16
MT-08333,user862@example.com,862,email,cmp-00333,2024-05-17
MT-08334,user863@example.com,863,ads,cmp-00334,2024-05-18
MT-08335,user864@example.com,864,social,cmp-00335,2024-05-19
MT-08336,user865@example.com,865,partner,cmp-00336,2024-05-20
MT-08337,user866@example.com,866,email,cmp-00337,2024-05-21
MT-08338,grace@example.com,867,ads,cmp-00338,2024-05-22
MT-08339,user868@example.com,868,social,cmp-00339,2024-05-23
MT-08340,user869@example.com,869,partner,cmp-00340,2024-05-24
MT-08341,user870@example.com,870,email,cmp-00341,2024-05-25
MT-08342,user871@example.com,871,ads,cmp-00342,2024-05-26
MT-08343,user872@example.com,872,social,cmp-00343,2024-05-27
MT-08344,user873@example.com,873,partner,cmp-00344,2024-05-28
MT-08345,user874@example.com,874,email,cmp-00345,2024-05-01
MT-08346,user875@example.com,875,ads,cmp-00346,2024-05-02
MT-08347,user876@example.com,876,social,cmp-00347,2024-05-03
MT-08348,user877@example.com,877,partner,cmp-00348,2024-05-04
MT-08349,user878@example.com,878,email,cmp-00349,2024-05-05
MT-08350,user879@example.com,879,ads,cmp-00350,2024-05-06
