device_id,email,customer_id,os,os_version,app_version,manufacturer,model,push_enabled,locale,timezone,last_seen,battery_pct,network,rooted
DEV-02512,user25@example.com,25,android,11.0,1.0.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-20,77,wifi,false
DEV-02513,user26@example.com,26,windows,12.1,1.1.2,Google,Model-33,true,de-DE,UTC,2024-08-21,84,cellular,false
DEV-02514,user27@example.com,27,macos,13.2,1.2.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-22,91,ethernet,false
DEV-02515,user28@example.com,28,linux,14.3,1.3.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-23,98,wifi,false
DEV-02516,user29@example.com,29,ios,10.4,1.4.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-24,5,cellular,false
DEV-02517,user30@example.com,30,android,11.5,1.5.1,Samsung,Model-37,true,en-GB,UTC,2024-08-25,12,ethernet,false
DEV-02518,user31@example.com,31,windows,12.6,1.6.2,Google,Model-38,false,de-DE,America/New_York,2024-08-26,19,wifi,false
DEV-02519,user32@example.com,32,macos,13.7,1.7.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-27,26,cellular,false
DEV-02520,user33@example.com,33,linux,14.8,1.8.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-28,33,ethernet,false
DEV-02521,user34@example.com,34,ios,10.0,1.0.0,Apple,Model-1,true,en-US,UTC,2024-08-01,40,wifi,false
DEV-02522,user35@example.com,35,android,11.1,1.1.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-02,47,cellular,false
DEV-02523,user36@example.com,36,windows,12.2,1.2.2,Google,Model-3,true,de-DE,Europe/London,2024-08-03,54,ethernet,false
DEV-02524,user37@example.com,37,macos,13.3,1.3.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-04,61,wifi,false
DEV-02525,user38@example.com,38,linux,14.4,1.4.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-05,68,cellular,false
DEV-02526,user39@example.com,39,ios,10.5,1.5.0,Apple,Model-6,false,en-US,America/New_York,2024-08-06,75,ethernet,false
DEV-02527,user40@example.com,40,android,11.6,1.6.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-07,82,wifi,false
DEV-02528,user41@example.com,41,windows,12.7,1.7.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-08,89,cellular,false
DEV-02529,user42@example.com,42,macos,13.8,1.8.3,Dell,Model-9,true,fr-FR,UTC,2024-08-09,96,ethernet,false
DEV-02530,user43@example.com,43,linux,14.0,1.0.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-10,3,wifi,false
DEV-02531,user44@example.com,44,ios,10.1,1.1.0,Apple,Model-11,true,en-US,Europe/London,2024-08-11,10,cellular,true
DEV-02532,user45@example.com,45,android,11.2,1.2.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-12,17,ethernet,false
DEV-02533,user46@example.com,46,windows,12.3,1.3.2,Google,Model-13,true,de-DE,UTC,2024-08-13,24,wifi,false
DEV-02534,user47@example.com,47,macos,13.4,1.4.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-14,31,cellular,false
DEV-02535,user48@example.com,48,linux,14.5,1.5.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-15,38,ethernet,false
DEV-02536,user49@example.com,49,ios,10.6,1.6.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-16,45,wifi,false
DEV-02537,user50@example.com,50,android,11.7,1.7.1,Samsung,Model-17,true,en-GB,UTC,2024-08-17,52,cellular,false
DEV-02538,user51@example.com,51,windows,12.8,1.8.2,Google,Model-18,false,de-DE,America/New_York,2024-08-18,59,ethernet,false
DEV-02539,user52@example.com,52,macos,13.0,1.0.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-19,66,wifi,false
DEV-02540,user53@example.com,53,linux,14.1,1.1.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-20,73,cellular,false
DEV-02541,user54@example.com,54,ios,10.2,1.2.0,Apple,Model-21,true,en-US,UTC,2024-08-21,80,ethernet,false
DEV-02542,user55@example.com,55,android,11.3,1.3.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-22,87,wifi,false
DEV-02543,user56@example.com,56,windows,12.4,1.4.2,Google,Model-23,true,de-DE,Europe/London,2024-08-23,94,cellular,false
DEV-02544,user57@example.com,57,macos,13.5,1.5.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-24,1,ethernet,false
DEV-02545,user58@example.com,58,linux,14.6,1.6.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-25,8,wifi,false
DEV-02546,user59@example.com,59,ios,10.7,1.7.0,Apple,Model-26,false,en-US,America/New_York,2024-08-26,15,cellular,false
DEV-02547,user60@example.com,60,android,11.8,1.8.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-27,22,ethernet,false
DEV-02548,user61@example.com,61,windows,12.0,1.0.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-28,29,wifi,false
DEV-02549,user62@example.com,62,macos,13.1,1.1.3,Dell,Model-29,true,fr-FR,UTC,2024-08-01,36,cellular,false
DEV-02550,user63@example.com,63,linux,14.2,1.2.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-02,43,ethernet,false
DEV-02551,user64@example.com,64,ios,10.3,1.3.0,Apple,Model-31,true,en-US,Europe/London,2024-08-03,50,wifi,false
DEV-02552,user65@example.com,65,android,11.4,1.4.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-04,57,cellular,false
DEV-02553,user66@example.com,66,windows,12.5,1.5.2,Google,Model-33,true,de-DE,UTC,2024-08-05,64,ethernet,false
DEV-02554,user67@example.com,67,macos,13.6,1.6.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-06,71,wifi,true
DEV-02555,user68@example.com,68,linux,14.7,1.7.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-07,78,cellular,false
DEV-02556,user69@example.com,69,ios,10.8,1.8.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-08,85,ethernet,false
DEV-02557,user70@example.com,70,android,11.0,1.0.1,Samsung,Model-37,true,en-GB,UTC,2024-08-09,92,wifi,false
DEV-02558,user71@example.com,71,windows,12.1,1.1.2,Google,Model-38,false,de-DE,America/New_York,2024-08-10,99,cellular,false
DEV-02559,user72@example.com,72,macos,13.2,1.2.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-11,6,ethernet,false
DEV-02560,user73@example.com,73,linux,14.3,1.3.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-12,13,wifi,false
DEV-02561,alan@example.com,74,ios,10.4,1.4.0,Apple,Model-1,true,en-US,UTC,2024-08-13,20,cellular,false
DEV-02562,user75@example.com,75,android,11.5,1.5.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-14,27,ethernet,false
DEV-02563,user76@example.com,76,windows,12.6,1.6.2,Google,Model-3,true,de-DE,Europe/London,2024-08-15,34,wifi,false
DEV-02564,user77@example.com,77,macos,13.7,1.7.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-16,41,cellular,false
DEV-02565,user78@example.com,78,linux,14.8,1.8.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-17,48,ethernet,false
DEV-02566,user79@example.com,79,ios,10.0,1.0.0,Apple,Model-6,false,en-US,America/New_York,2024-08-18,55,wifi,false
DEV-02567,user80@example.com,80,android,11.1,1.1.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-19,62,cellular,false
DEV-02568,user81@example.com,81,windows,12.2,1.2.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-20,69,ethernet,false
DEV-02569,grace@example.com,82,macos,13.3,1.3.3,Dell,Model-9,true,fr-FR,UTC,2024-08-21,76,wifi,false
DEV-02570,user83@example.com,83,linux,14.4,1.4.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-22,83,cellular,false
DEV-02571,user84@example.com,84,ios,10.5,1.5.0,Apple,Model-11,true,en-US,Europe/London,2024-08-23,90,ethernet,false
DEV-02572,user85@example.com,85,android,11.6,1.6.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-24,97,wifi,false
DEV-02573,user86@example.com,86,windows,12.7,1.7.2,Google,Model-13,true,de-DE,UTC,2024-08-25,4,cellular,false
DEV-02574,user87@example.com,87,macos,13.8,1.8.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-26,11,ethernet,false
DEV-02575,user88@example.com,88,linux,14.0,1.0.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-27,18,wifi,false
DEV-02576,user89@example.com,89,ios,10.1,1.1.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-28,25,cellular,false
DEV-02577,user90@example.com,90,android,11.2,1.2.1,Samsung,Model-17,true,en-GB,UTC,2024-08-01,32,ethernet,true
DEV-02578,user91@example.com,91,windows,12.3,1.3.2,Google,Model-18,false,de-DE,America/New_York,2024-08-02,39,wifi,false
DEV-02579,user92@example.com,92,macos,13.4,1.4.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-03,46,cellular,false
DEV-02580,user93@example.com,93,linux,14.5,1.5.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-04,53,ethernet,false
DEV-02581,user94@example.com,94,ios,10.6,1.6.0,Apple,Model-21,true,en-US,UTC,2024-08-05,60,wifi,false
DEV-02582,user95@example.com,95,android,11.7,1.7.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-06,67,cellular,false
DEV-02583,user96@example.com,96,windows,12.8,1.8.2,Google,Model-23,true,de-DE,Europe/London,2024-08-07,74,ethernet,false
DEV-02584,user97@example.com,97,macos,13.0,1.0.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-08,81,wifi,false
DEV-02585,user98@example.com,98,linux,14.1,1.1.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-09,88,cellular,false
DEV-02586,user99@example.com,99,ios,10.2,1.2.0,Apple,Model-26,false,en-US,America/New_York,2024-08-10,95,ethernet,false
DEV-02587,user100@example.com,100,android,11.3,1.3.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-11,2,wifi,false
DEV-02588,user101@example.com,101,windows,12.4,1.4.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-12,9,cellular,false
DEV-02589,user102@example.com,102,macos,13.5,1.5.3,Dell,Model-29,true,fr-FR,UTC,2024-08-13,16,ethernet,false
DEV-02590,user103@example.com,103,linux,14.6,1.6.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-14,23,wifi,false
DEV-02591,user104@example.com,104,ios,10.7,1.7.0,Apple,Model-31,true,en-US,Europe/London,2024-08-15,30,cellular,false
DEV-02592,user105@example.com,105,android,11.8,1.8.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-16,37,ethernet,false
DEV-02593,user106@example.com,106,windows,12.0,1.0.2,Google,Model-33,true,de-DE,UTC,2024-08-17,44,wifi,false
DEV-02594,user107@example.com,107,macos,13.1,1.1.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-18,51,cellular,false
DEV-02595,user108@example.com,108,linux,14.2,1.2.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-19,58,ethernet,false
DEV-02596,user109@example.com,109,ios,10.3,1.3.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-20,65,wifi,false
DEV-02597,user110@example.com,110,android,11.4,1.4.1,Samsung,Model-37,true,en-GB,UTC,2024-08-21,72,cellular,false
DEV-02598,user111@example.com,111,windows,12.5,1.5.2,Google,Model-38,false,de-DE,America/New_York,2024-08-22,79,ethernet,false
DEV-02599,user112@example.com,112,macos,13.6,1.6.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-23,86,wifi,false
DEV-02600,user113@example.com,113,linux,14.7,1.7.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-24,93,cellular,true
DEV-02601,user114@example.com,114,ios,10.8,1.8.0,Apple,Model-1,true,en-US,UTC,2024-08-25,0,ethernet,false
DEV-02602,user115@example.com,115,android,11.0,1.0.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-26,7,wifi,false
DEV-02603,user116@example.com,116,windows,12.1,1.1.2,Google,Model-3,true,de-DE,Europe/London,2024-08-27,14,cellular,false
DEV-02604,user117@example.com,117,macos,13.2,1.2.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-28,21,ethernet,false
DEV-02605,user118@example.com,118,linux,14.3,1.3.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-01,28,wifi,false
DEV-02606,user119@example.com,119,ios,10.4,1.4.0,Apple,Model-6,false,en-US,America/New_York,2024-08-02,35,cellular,false
DEV-02607,ada@example.com,120,android,11.5,1.5.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-03,42,ethernet,false
DEV-02608,user121@example.com,121,windows,12.6,1.6.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-04,49,wifi,false
DEV-02609,user122@example.com,122,macos,13.7,1.7.3,Dell,Model-9,true,fr-FR,UTC,2024-08-05,56,cellular,false
DEV-02610,user123@example.com,123,linux,14.8,1.8.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-06,63,ethernet,false
DEV-02611,user124@example.com,124,ios,10.0,1.0.0,Apple,Model-11,true,en-US,Europe/London,2024-08-07,70,wifi,false
DEV-02612,user125@example.com,125,android,11.1,1.1.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-08,77,cellular,false
DEV-02613,user126@example.com,126,windows,12.2,1.2.2,Google,Model-13,true,de-DE,UTC,2024-08-09,84,ethernet,false
DEV-02614,user127@example.com,127,macos,13.3,1.3.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-10,91,wifi,false
DEV-02615,user128@example.com,128,linux,14.4,1.4.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-11,98,cellular,false
DEV-02616,user129@example.com,129,ios,10.5,1.5.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-12,5,ethernet,false
DEV-02617,user130@example.com,130,android,11.6,1.6.1,Samsung,Model-17,true,en-GB,UTC,2024-08-13,12,wifi,false
DEV-02618,user131@example.com,131,windows,12.7,1.7.2,Google,Model-18,false,de-DE,America/New_York,2024-08-14,19,cellular,false
DEV-02619,user132@example.com,132,macos,13.8,1.8.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-15,26,ethernet,false
DEV-02620,user133@example.com,133,linux,14.0,1.0.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-16,33,wifi,false
DEV-02621,user134@example.com,134,ios,10.1,1.1.0,Apple,Model-21,true,en-US,UTC,2024-08-17,40,cellular,false
DEV-02622,user135@example.com,135,android,11.2,1.2.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-18,47,ethernet,false
DEV-02623,user136@example.com,136,windows,12.3,1.3.2,Google,Model-23,true,de-DE,Europe/London,2024-08-19,54,wifi,true
DEV-02624,user137@example.com,137,macos,13.4,1.4.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-20,61,cellular,false
DEV-02625,user138@example.com,138,linux,14.5,1.5.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-21,68,ethernet,false
DEV-02626,user139@example.com,139,ios,10.6,1.6.0,Apple,Model-26,false,en-US,America/New_York,2024-08-22,75,wifi,false
DEV-02627,user140@example.com,140,android,11.7,1.7.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-23,82,cellular,false
DEV-02628,user141@example.com,141,windows,12.8,1.8.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-24,89,ethernet,false
DEV-02629,user142@example.com,142,macos,13.0,1.0.3,Dell,Model-29,true,fr-FR,UTC,2024-08-25,96,wifi,false
DEV-02630,user143@example.com,143,linux,14.1,1.1.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-26,3,cellular,false
DEV-02631,user144@example.com,144,ios,10.2,1.2.0,Apple,Model-31,true,en-US,Europe/London,2024-08-27,10,ethernet,false
DEV-02632,user145@example.com,145,android,11.3,1.3.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-28,17,wifi,false
DEV-02633,user146@example.com,146,windows,12.4,1.4.2,Google,Model-33,true,de-DE,UTC,2024-08-01,24,cellular,false
DEV-02634,user147@example.com,147,macos,13.5,1.5.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-02,31,ethernet,false
DEV-02635,user148@example.com,148,linux,14.6,1.6.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-03,38,wifi,false
DEV-02636,user149@example.com,149,ios,10.7,1.7.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-04,45,cellular,false
DEV-02637,user150@example.com,150,android,11.8,1.8.1,Samsung,Model-37,true,en-GB,UTC,2024-08-05,52,ethernet,false
DEV-02638,user151@example.com,151,windows,12.0,1.0.2,Google,Model-38,false,de-DE,America/New_York,2024-08-06,59,wifi,false
DEV-02639,user152@example.com,152,macos,13.1,1.1.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-07,66,cellular,false
DEV-02640,user153@example.com,153,linux,14.2,1.2.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-08,73,ethernet,false
DEV-02641,user154@example.com,154,ios,10.3,1.3.0,Apple,Model-1,true,en-US,UTC,2024-08-09,80,wifi,false
DEV-02642,user155@example.com,155,android,11.4,1.4.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-10,87,cellular,false
DEV-02643,user156@example.com,156,windows,12.5,1.5.2,Google,Model-3,true,de-DE,Europe/London,2024-08-11,94,ethernet,false
DEV-02644,alan@example.com,157,macos,13.6,1.6.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-12,1,wifi,false
DEV-02645,user158@example.com,158,linux,14.7,1.7.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-13,8,cellular,false
DEV-02646,user159@example.com,159,ios,10.8,1.8.0,Apple,Model-6,false,en-US,America/New_York,2024-08-14,15,ethernet,true
DEV-02647,user160@example.com,160,android,11.0,1.0.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-15,22,wifi,false
DEV-02648,user161@example.com,161,windows,12.1,1.1.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-16,29,cellular,false
DEV-02649,user162@example.com,162,macos,13.2,1.2.3,Dell,Model-9,true,fr-FR,UTC,2024-08-17,36,ethernet,false
DEV-02650,user163@example.com,163,linux,14.3,1.3.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-18,43,wifi,false
DEV-02651,user164@example.com,164,ios,10.4,1.4.0,Apple,Model-11,true,en-US,Europe/London,2024-08-19,50,cellular,false
DEV-02652,user165@example.com,165,android,11.5,1.5.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-20,57,ethernet,false
DEV-02653,user166@example.com,166,windows,12.6,1.6.2,Google,Model-13,true,de-DE,UTC,2024-08-21,64,wifi,false
DEV-02654,user167@example.com,167,macos,13.7,1.7.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-22,71,cellular,false
DEV-02655,user168@example.com,168,linux,14.8,1.8.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-23,78,ethernet,false
DEV-02656,user169@example.com,169,ios,10.0,1.0.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-24,85,wifi,false
DEV-02657,user170@example.com,170,android,11.1,1.1.1,Samsung,Model-17,true,en-GB,UTC,2024-08-25,92,cellular,false
DEV-02658,grace@example.com,171,windows,12.2,1.2.2,Google,Model-18,false,de-DE,America/New_York,2024-08-26,99,ethernet,false
DEV-02659,user172@example.com,172,macos,13.3,1.3.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-27,6,wifi,false
DEV-02660,user173@example.com,173,linux,14.4,1.4.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-28,13,cellular,false
DEV-02661,user174@example.com,174,ios,10.5,1.5.0,Apple,Model-21,true,en-US,UTC,2024-08-01,20,ethernet,false
DEV-02662,user175@example.com,175,android,11.6,1.6.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-02,27,wifi,false
DEV-02663,user176@example.com,176,windows,12.7,1.7.2,Google,Model-23,true,de-DE,Europe/London,2024-08-03,34,cellular,false
DEV-02664,user177@example.com,177,macos,13.8,1.8.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-04,41,ethernet,false
DEV-02665,user178@example.com,178,linux,14.0,1.0.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-05,48,wifi,false
DEV-02666,user179@example.com,179,ios,10.1,1.1.0,Apple,Model-26,false,en-US,America/New_York,2024-08-06,55,cellular,false
DEV-02667,user180@example.com,180,android,11.2,1.2.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-07,62,ethernet,false
DEV-02668,user181@example.com,181,windows,12.3,1.3.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-08,69,wifi,false
DEV-02669,user182@example.com,182,macos,13.4,1.4.3,Dell,Model-29,true,fr-FR,UTC,2024-08-09,76,cellular,true
DEV-02670,user183@example.com,183,linux,14.5,1.5.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-10,83,ethernet,false
DEV-02671,user184@example.com,184,ios,10.6,1.6.0,Apple,Model-31,true,en-US,Europe/London,2024-08-11,90,wifi,false
DEV-02672,user185@example.com,185,android,11.7,1.7.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-12,97,cellular,false
DEV-02673,user186@example.com,186,windows,12.8,1.8.2,Google,Model-33,true,de-DE,UTC,2024-08-13,4,ethernet,false
DEV-02674,user187@example.com,187,macos,13.0,1.0.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-14,11,wifi,false
DEV-02675,user188@example.com,188,linux,14.1,1.1.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-15,18,cellular,false
DEV-02676,user189@example.com,189,ios,10.2,1.2.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-16,25,ethernet,false
DEV-02677,user190@example.com,190,android,11.3,1.3.1,Samsung,Model-37,true,en-GB,UTC,2024-08-17,32,wifi,false
DEV-02678,user191@example.com,191,windows,12.4,1.4.2,Google,Model-38,false,de-DE,America/New_York,2024-08-18,39,cellular,false
DEV-02679,user192@example.com,192,macos,13.5,1.5.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-19,46,ethernet,false
DEV-02680,user193@example.com,193,linux,14.6,1.6.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-20,53,wifi,false
DEV-02681,user194@example.com,194,ios,10.7,1.7.0,Apple,Model-1,true,en-US,UTC,2024-08-21,60,cellular,false
DEV-02682,user195@example.com,195,android,11.8,1.8.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-22,67,ethernet,false
DEV-02683,user196@example.com,196,windows,12.0,1.0.2,Google,Model-3,true,de-DE,Europe/London,2024-08-23,74,wifi,false
DEV-02684,user197@example.com,197,macos,13.1,1.1.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-24,81,cellular,false
DEV-02685,user198@example.com,198,linux,14.2,1.2.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-25,88,ethernet,false
DEV-02686,user199@example.com,199,ios,10.3,1.3.0,Apple,Model-6,false,en-US,America/New_York,2024-08-26,95,wifi,false
DEV-02687,user200@example.com,200,android,11.4,1.4.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-27,2,cellular,false
DEV-02688,user201@example.com,201,windows,12.5,1.5.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-28,9,ethernet,false
DEV-02689,user202@example.com,202,macos,13.6,1.6.3,Dell,Model-9,true,fr-FR,UTC,2024-08-01,16,wifi,false
DEV-02690,user203@example.com,203,linux,14.7,1.7.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-02,23,cellular,false
DEV-02691,user204@example.com,204,ios,10.8,1.8.0,Apple,Model-11,true,en-US,Europe/London,2024-08-03,30,ethernet,false
