refund_id,email,customer_id,invoice_id,amount_usd,reason,status,created_at
RF-03692,user1223@example.com,1223,INV-03692,102,defect,approved,2024-07-24
RF-03693,user1224@example.com,1224,INV-03693,113,duplicate,rejected,2024-07-25
RF-03694,user1225@example.com,1225,INV-03694,124,fraud,pending,2024-07-26
RF-03695,user1226@example.com,1226,INV-03695,135,goodwill,approved,2024-07-27
RF-03696,user1227@example.com,1227,INV-03696,146,defect,rejected,2024-07-28
RF-03697,user1228@example.com,1228,INV-03697,157,duplicate,pending,2024-07-01
RF-03698,user1229@example.com,1229,INV-03698,168,fraud,approved,2024-07-02
RF-03699,user1230@example.com,1230,INV-03699,179,goodwill,rejected,2024-07-03
RF-03700,user1231@example.com,1231,INV-03700,190,defect,pending,2024-07-04
RF-03701,user1232@example.com,1232,INV-03701,201,duplicate,approved,2024-07-05
RF-03702,user1233@example.com,1233,INV-03702,212,fraud,rejected,2024-07-06
RF-03703,user1234@example.com,1234,INV-03703,223,goodwill,pending,2024-07-07
RF-03704,user1235@example.com,1235,INV-03704,234,defect,approved,2024-07-08
RF-03705,alan@example.com,1236,INV-03705,245,duplicate,rejected,2024-07-09
RF-03706,user1237@example.com,1237,INV-03706,256,fraud,pending,2024-07-10
RF-03707,user1238@example.com,1238,INV-03707,267,goodwill,approved,2024-07-11
RF-03708,grace@example.com,1239,INV-03708,278,defect,rejected,2024-07-12
RF-03709,user1240@example.com,1240,INV-03709,289,duplicate,pending,2024-07-13
RF-03710,user1241@example.com,1241,INV-03710,300,fraud,approved,2024-07-14
RF-03711,user1242@example.com,1242,INV-03711,311,goodwill,rejected,2024-07-15
RF-03712,user1243@example.com,1243,INV-03712,322,defect,pending,2024-07-16
RF-03713,user1244@example.com,1244,INV-03713,333,duplicate,approved,2024-07-17
RF-03714,user1245@example.com,1245,INV-03714,344,fraud,rejected,2024-07-18
RF-03715,user1246@example.com,1246,INV-03715,355,goodwill,pending,2024-07-19
RF-03716,user1247@example.com,1247,INV-03716,366,defect,approved,2024-07-20
RF-03717,user1248@example.com,1248,INV-03717,377,duplicate,rejected,2024-07-21
RF-03718,user1249@example.com,1249,INV-03718,388,fraud,pending,2024-07-22
RF-03719,user1250@example.com,1250,INV-03719,399,goodwill,approved,2024-07-23
RF-03720,user1251@example.com,1251,INV-03720,410,defect,rejected,2024-07-24
RF-03721,user1252@example.com,1252,INV-03721,421,duplicate,pending,2024-07-25
RF-03722,user1253@example.com,1253,INV-03722,432,fraud,approved,2024-07-26
RF-03723,user1254@example.com,1254,INV-03723,443,goodwill,rejected,2024-07-27
RF-03724,user1255@example.com,1255,INV-03724,454,defect,pending,2024-07-28
RF-03725,user1256@example.com,1256,INV-03725,465,duplicate,approved,2024-07-01
RF-03726,user1257@example.com,1257,INV-03726,476,fraud,rejected,2024-07-02
RF-03727,user1258@example.com,1258,INV-03727,487,goodwill,pending,2024-07-03
RF-03728,user1259@example.com,1259,INV-03728,498,defect,approved,2024-07-04
RF-03729,user1260@example.com,1260,INV-03729,9,duplicate,rejected,2024-07-05
RF-03730,user1261@example.com,1261,INV-03730,20,fraud,pending,2024-07-06
RF-03731,user1262@example.com,1262,INV-03731,31,goodwill,approved,2024-07-07
RF-03732,user1263@example.com,1263,INV-03732,42,defect,rejected,2024-07-08
RF-03733,user1264@example.com,1264,INV-03733,53,duplicate,pending,2024-07-09
RF-03734,user1265@example.com,1265,INV-03734,64,fraud,approved,2024-07-10
RF-03735,user1266@example.com,1266,INV-03735,75,goodwill,rejected,2024-07-11
RF-03736,user1267@example.com,1267,INV-03736,86,defect,pending,2024-07-12
RF-03737,user1268@example.com,1268,INV-03737,97,duplicate,approved,2024-07-13
RF-03738,user1269@example.com,1269,INV-03738,108,fraud,rejected,2024-07-14
RF-03739,user1270@example.com,1270,INV-03739,119,goodwill,pending,2024-07-15
RF-03740,user1271@example.com,1271,INV-03740,130,defect,approved,2024-07-16
RF-03741,user1272@example.com,1272,INV-03741,141,duplicate,rejected,2024-07-17
RF-03742,user1273@example.com,1273,INV-03742,152,fraud,pending,2024-07-18
RF-03743,user1274@example.com,1274,INV-03743,163,goodwill,approved,2024-07-19
RF-03744,user1275@example.com,1275,INV-03744,174,defect,rejected,2024-07-20
RF-03745,user1276@example.com,1276,INV-03745,185,duplicate,pending,2024-07-21
RF-03746,user1277@example.com,1277,INV-03746,196,fraud,approved,2024-07-22
RF-03747,user1278@example.com,1278,INV-03747,207,goodwill,rejected,2024-07-23
RF-03748,user1279@example.com,1279,INV-03748,218,defect,pending,2024-07-24
RF-03749,user1280@example.com,1280,INV-03749,229,duplicate,approved,2024-07-25
RF-03750,user1281@example.com,1281,INV-03750,240,fraud,rejected,2024-07-26
RF-03751,user1282@example.com,1282,INV-03751,251,goodwill,pending,2024-07-27
RF-03752,user1283@example.com,1283,INV-03752,262,defect,approved,2024-07-28
RF-03753,ada@example.com,1284,INV-03753,273,duplicate,rejected,2024-07-01
RF-03754,user1285@example.com,1285,INV-03754,284,fraud,pending,2024-07-02
RF-03755,user1286@example.com,1286,INV-03755,295,goodwill,approved,2024-07-03
RF-03756,user1287@example.com,1287,INV-03756,306,defect,rejected,2024-07-04
RF-03757,user1288@example.com,1288,INV-03757,317,duplicate,pending,2024-07-05
RF-03758,user1289@example.com,1289,INV-03758,328,fraud,approved,2024-07-06
RF-03759,user1290@example.com,1290,INV-03759,339,goodwill,rejected,2024-07-07
RF-03760,user1291@example.com,1291,INV-03760,350,defect,pending,2024-07-08
RF-03761,user1292@example.com,1292,INV-03761,361,duplicate,approved,2024-07-09
RF-03762,user1293@example.com,1293,INV-03762,372,fraud,rejected,2024-07-10
RF-03763,user1294@example.com,1294,INV-03763,383,goodwill,pending,2024-07-11
RF-03764,user1295@example.com,1295,INV-03764,394,defect,approved,2024-07-12
RF-03765,user1296@example.com,1296,INV-03765,405,duplicate,rejected,2024-07-13
RF-03766,user1297@example.com,1297,INV-03766,416,fraud,pending,2024-07-14
RF-03767,user1298@example.com,1298,INV-03767,427,goodwill,approved,2024-07-15
RF-03768,user1299@example.com,1299,INV-03768,438,defect,rejected,2024-07-16
RF-03769,user1300@example.com,1300,INV-03769,449,duplicate,pending,2024-07-17
RF-03770,user1301@example.com,1301,INV-03770,460,fraud,approved,2024-07-18
RF-03771,user1302@example.com,1302,INV-03771,471,goodwill,rejected,2024-07-19
RF-03772,user1303@example.com,1303,INV-03772,482,defect,pending,2024-07-20
RF-03773,user1304@example.com,1304,INV-03773,493,duplicate,approved,2024-07-21
RF-03774,user1305@example.com,1305,INV-03774,4,fraud,rejected,2024-07-22
RF-03775,user1306@example.com,1306,INV-03775,15,goodwill,pending,2024-07-23
RF-03776,user1307@example.com,1307,INV-03776,26,defect,approved,2024-07-24
RF-03777,user1308@example.com,1308,INV-03777,37,duplicate,rejected,2024-07-25
RF-03778,user1309@example.com,1309,INV-03778,48,fraud,pending,2024-07-26
RF-03779,user1310@example.com,1310,INV-03779,59,goodwill,approved,2024-07-27
RF-03780,user1311@example.com,1311,INV-03780,70,defect,rejected,2024-07-28
RF-03781,user1312@example.com,1312,INV-03781,81,duplicate,pending,2024-07-01
RF-03782,user1313@example.com,1313,INV-03782,92,fraud,approved,2024-07-02
RF-03783,user1314@example.com,1314,INV-03783,103,goodwill,rejected,2024-07-03
RF-03784,user1315@example.com,1315,INV-03784,114,defect,pending,2024-07-04
RF-03785,user1316@example.com,1316,INV-03785,125,duplicate,approved,2024-07-05
RF-03786,user1317@example.com,1317,INV-03786,136,fraud,rejected,2024-07-06
RF-03787,user1318@example.com,1318,INV-03787,147,goodwill,pending,2024-07-07
RF-03788,alan@example.com,1319,INV-03788,158,defect,approved,2024-07-08
RF-03789,user1320@example.com,1320,INV-03789,169,duplicate,rejected,2024-07-09
RF-03790,user1321@example.com,1321,INV-03790,180,fraud,pending,2024-07-10
RF-03791,user1322@example.com,1322,INV-03791,191,goodwill,approved,2024-07-11
RF-03792,user1323@example.com,1323,INV-03792,202,defect,rejected,2024-07-12
RF-03793,user1324@example.com,1324,INV-03793,213,duplicate,pending,2024-07-13
RF-03794,user1325@example.com,1325,INV-03794,224,fraud,approved,2024-07-14
RF-03795,user1326@example.com,1326,INV-03795,235,goodwill,rejected,2024-07-15
RF-03796,user1327@example.com,1327,INV-03796,246,defect,pending,2024-07-16
RF-03797,grace@example.com,1328,INV-03797,257,duplicate,approved,2024-07-17
RF-03798,user1329@example.com,1329,INV-03798,268,fraud,rejected,2024-07-18
RF-03799,user1330@example.com,1330,INV-03799,279,goodwill,pending,2024-07-19
RF-03800,user1331@example.com,1331,INV-03800,290,defect,approved,2024-07-20
RF-03801,user1332@example.com,1332,INV-03801,301,duplicate,rejected,2024-07-21
RF-03802,user1333@example.com,1333,INV-03802,312,fraud,pending,2024-07-22
RF-03803,user1334@example.com,1334,INV-03803,323,goodwill,approved,2024-07-23
RF-03804,user1335@example.com,1335,INV-03804,334,defect,rejected,2024-07-24
RF-03805,user1336@example.com,1336,INV-03805,345,duplicate,pending,2024-07-25
RF-03806,user1337@example.com,1337,INV-03806,356,fraud,approved,2024-07-26
RF-03807,user1338@example.com,1338,INV-03807,367,goodwill,rejected,2024-07-27
RF-03808,user1339@example.com,1339,INV-03808,378,defect,pending,2024-07-28
RF-03809,user1340@example.com,1340,INV-03809,389,duplicate,approved,2024-07-01
RF-03810,user1341@example.com,1341,INV-03810,400,fraud,rejected,2024-07-02
RF-03811,user1342@example.com,1342,INV-03811,411,goodwill,pending,2024-07-03
RF-03812,user1343@example.com,1343,INV-03812,422,defect,approved,2024-07-04
RF-03813,user1344@example.com,1344,INV-03813,433,duplicate,rejected,2024-07-05
RF-03814,user1345@example.com,1345,INV-03814,444,fraud,pending,2024-07-06
RF-03815,user1346@example.com,1346,INV-03815,455,goodwill,approved,2024-07-07
RF-03816,user1347@example.com,1347,INV-03816,466,defect,rejected,2024-07-08
RF-03817,user1348@example.com,1348,INV-03817,477,duplicate,pending,2024-07-09
RF-03818,user1349@example.com,1349,INV-03818,488,fraud,approved,2024-07-10
RF-03819,user1350@example.com,1350,INV-03819,499,goodwill,rejected,2024-07-11
RF-03820,user1351@example.com,1351,INV-03820,10,defect,pending,2024-07-12
RF-03821,user1352@example.com,1352,INV-03821,21,duplicate,approved,2024-07-13
RF-03822,user1353@example.com,1353,INV-03822,32,fraud,rejected,2024-07-14
RF-03823,user1354@example.com,1354,INV-03823,43,goodwill,pending,2024-07-15
RF-03824,user1355@example.com,1355,INV-03824,54,defect,approved,2024-07-16
RF-03825,user1356@example.com,1356,INV-03825,65,duplicate,rejected,2024-07-17
RF-03826,user1357@example.com,1357,INV-03826,76,fraud,pending,2024-07-18
RF-03827,user1358@example.com,1358,INV-03827,87,goodwill,approved,2024-07-19
RF-03828,user1359@example.com,1359,INV-03828,98,defect,rejected,2024-07-20
RF-03829,user1360@example.com,1360,INV-03829,109,duplicate,pending,2024-07-21
RF-03830,user1361@example.com,1361,INV-03830,120,fraud,approved,2024-07-22
RF-03831,user1362@example.com,1362,INV-03831,131,goodwill,rejected,2024-07-23
RF-03832,user1363@example.com,1363,INV-03832,142,defect,pending,2024-07-24
RF-03833,user1364@example.com,1364,INV-03833,153,duplicate,approved,2024-07-25
RF-03834,user1365@example.com,1365,INV-03834,164,fraud,rejected,2024-07-26
RF-03835,user1366@example.com,1366,INV-03835,175,goodwill,pending,2024-07-27
RF-03836,user1367@example.com,1367,INV-03836,186,defect,approved,2024-07-28
RF-03837,user1368@example.com,1368,INV-03837,197,duplicate,rejected,2024-07-01
RF-03838,user1369@example.com,1369,INV-03838,208,fraud,pending,2024-07-02
RF-03839,user1370@example.com,1370,INV-03839,219,goodwill,approved,2024-07-03
RF-03840,user1371@example.com,1371,INV-03840,230,defect,rejected,2024-07-04
RF-03841,user1372@example.com,1372,INV-03841,241,duplicate,pending,2024-07-05
RF-03842,user1373@example.com,1373,INV-03842,252,fraud,approved,2024-07-06
RF-03843,user1374@example.com,1374,INV-03843,263,goodwill,rejected,2024-07-07
RF-03844,user1375@example.com,1375,INV-03844,274,defect,pending,2024-07-08
RF-03845,user1376@example.com,1376,INV-03845,285,duplicate,approved,2024-07-09
RF-03846,user1377@example.com,1377,INV-03846,296,fraud,rejected,2024-07-10
RF-03847,user1378@example.com,1378,INV-03847,307,goodwill,pending,2024-07-11
RF-03848,user1379@example.com,1379,INV-03848,318,defect,approved,2024-07-12
RF-03849,user1380@example.com,1380,INV-03849,329,duplicate,rejected,2024-07-13
RF-03850,ada@example.com,1381,INV-03850,340,fraud,pending,2024-07-14
RF-03851,user1382@example.com,1382,INV-03851,351,goodwill,approved,2024-07-15
RF-03852,user1383@example.com,1383,INV-03852,362,defect,rejected,2024-07-16
RF-03853,user1384@example.com,1384,INV-03853,373,duplicate,pending,2024-07-17
RF-03854,user1385@example.com,1385,INV-03854,384,fraud,approved,2024-07-18
RF-03855,user1386@example.com,1386,INV-03855,395,goodwill,rejected,2024-07-19
RF-03856,user1387@example.com,1387,INV-03856,406,defect,pending,2024-07-20
RF-03857,user1388@example.com,1388,INV-03857,417,duplicate,approved,2024-07-21
RF-03858,user1389@example.com,1389,INV-03858,428,fraud,rejected,2024-07-22
RF-03859,user1390@example.com,1390,INV-03859,439,goodwill,pending,2024-07-23
RF-03860,user1391@example.com,1391,INV-03860,450,defect,approved,2024-07-24
RF-03861,user1392@example.com,1392,INV-03861,461,duplicate,rejected,2024-07-25
RF-03862,user1393@example.com,1393,INV-03862,472,fraud,pending,2024-07-26
RF-03863,user1394@example.com,1394,INV-03863,483,goodwill,approved,2024-07-27
RF-03864,user1395@example.com,1395,INV-03864,494,defect,rejected,2024-07-28
RF-03865,user1396@example.com,1396,INV-03865,5,duplicate,pending,2024-07-01
RF-03866,user1397@example.com,1397,INV-03866,16,fraud,approved,2024-07-02
RF-03867,user1398@example.com,1398,INV-03867,27,goodwill,rejected,2024-07-03
RF-03868,user1399@example.com,1399,INV-03868,38,defect,pending,2024-07-04
RF-03869,user1400@example.com,1400,INV-03869,49,duplicate,approved,2024-07-05
RF-03870,user1401@example.com,1401,INV-03870,60,fraud,rejected,2024-07-06
RF-03871,alan@example.com,1402,INV-03871,71,goodwill,pending,2024-07-07
RF-03872,user1403@example.com,1403,INV-03872,82,defect,approved,2024-07-08
RF-03873,user1404@example.com,1404,INV-03873,93,duplicate,rejected,2024-07-09
RF-03874,user1405@example.com,1405,INV-03874,104,fraud,pending,2024-07-10
RF-03875,user1406@example.com,1406,INV-03875,115,goodwill,approved,2024-07-11
RF-03876,user1407@example.com,1407,INV-03876,126,defect,rejected,2024-07-12
RF-03877,user1408@example.com,1408,INV-03877,137,duplicate,pending,2024-07-13
RF-03878,user1409@example.com,1409,INV-03878,148,fraud,approved,2024-07-14
RF-03879,user1410@example.com,1410,INV-03879,159,goodwill,rejected,2024-07-15
RF-03880,user1411@example.com,1411,INV-03880,170,defect,pending,2024-07-16
RF-03881,user1412@example.com,1412,INV-03881,181,duplicate,approved,2024-07-17
RF-03882,user1413@example.com,1413,INV-03882,192,fraud,rejected,2024-07-18
RF-03883,user1414@example.com,1414,INV-03883,203,goodwill,pending,2024-07-19
RF-03884,user1415@example.com,1415,INV-03884,214,defect,approved,2024-07-20
RF-03885,user1416@example.com,1416,INV-03885,225,duplicate,rejected,2024-07-21
RF-03886,grace@example.com,1417,INV-03886,236,fraud,pending,2024-07-22
RF-03887,user1418@example.com,1418,INV-03887,247,goodwill,approved,2024-07-23
RF-03888,user1419@example.com,1419,INV-03888,258,defect,rejected,2024-07-24
RF-03889,user1420@example.com,1420,INV-03889,269,duplicate,pending,2024-07-25
RF-03890,user1421@example.com,1421,INV-03890,280,fraud,approved,2024-07-26
RF-03891,user1422@example.com,1422,INV-03891,291,goodwill,rejected,2024-07-27
RF-03892,user1423@example.com,1423,INV-03892,302,defect,pending,2024-07-28
RF-03893,user1424@example.com,1424,INV-03893,313,duplicate,approved,2024-07-01
RF-03894,user1425@example.com,1425,INV-03894,324,fraud,rejected,2024-07-02
RF-03895,user1426@example.com,1426,INV-03895,335,goodwill,pending,2024-07-03
RF-03896,user1427@example.com,1427,INV-03896,346,defect,approved,2024-07-04
RF-03897,user1428@example.com,1428,INV-03897,357,duplicate,rejected,2024-07-05
RF-03898,user1429@example.com,1429,INV-03898,368,fraud,pending,2024-07-06
RF-03899,user1430@example.com,1430,INV-03899,379,goodwill,approved,2024-07-07
RF-03900,user1431@example.com,1431,INV-03900,390,defect,rejected,2024-07-08
RF-03901,user1432@example.com,1432,INV-03901,401,duplicate,pending,2024-07-09
RF-03902,user1433@example.com,1433,INV-03902,412,fraud,approved,2024-07-10
RF-03903,user1434@example.com,1434,INV-03903,423,goodwill,rejected,2024-07-11
RF-03904,user1435@example.com,1435,INV-03904,434,defect,pending,2024-07-12
RF-03905,user1436@example.com,1436,INV-03905,445,duplicate,approved,2024-07-13
RF-03906,user1437@example.com,1437,INV-03906,456,fraud,rejected,2024-07-14
RF-03907,user1438@example.com,1438,INV-03907,467,goodwill,pending,2024-07-15
RF-03908,user1439@example.com,1439,INV-03908,478,defect,approved,2024-07-16
RF-03909,user1440@example.com,1440,INV-03909,489,duplicate,rejected,2024-07-17
RF-03910,user1441@example.com,1441,INV-03910,500,fraud,pending,2024-07-18
RF-03911,user1442@example.com,1442,INV-03911,11,goodwill,approved,2024-07-19
RF-03912,user1443@example.com,1443,INV-03912,22,defect,rejected,2024-07-20
RF-03913,user1444@example.com,1444,INV-03913,33,duplicate,pending,2024-07-21
RF-03914,user1445@example.com,1445,INV-03914,44,fraud,approved,2024-07-22
RF-03915,user1446@example.com,1446,INV-03915,55,goodwill,rejected,2024-07-23
RF-03916,user1447@example.com,1447,INV-03916,66,defect,pending,2024-07-24
RF-03917,user1448@example.com,1448,INV-03917,77,duplicate,approved,2024-07-25
RF-03918,user1449@example.com,1449,INV-03918,88,fraud,rejected,2024-07-26
RF-03919,user1450@example.com,1450,INV-03919,99,goodwill,pending,2024-07-27
RF-03920,user1451@example.com,1451,INV-03920,110,defect,approved,2024-07-28
RF-03921,user1452@example.com,1452,INV-03921,121,duplicate,rejected,2024-07-01
RF-03922,user1453@example.com,1453,INV-03922,132,fraud,pending,2024-07-02
RF-03923,user1454@example.com,1454,INV-03923,143,goodwill,approved,2024-07-03
RF-03924,user1455@example.com,1455,INV-03924,154,defect,rejected,2024-07-04
RF-03925,user1456@example.com,1456,INV-03925,165,duplicate,pending,2024-07-05
RF-03926,user1457@example.com,1457,INV-03926,176,fraud,approved,2024-07-06
